,전국 스크린수,전국 매출액,전국 관객수,서울 매출액,서울 관객수,director_rank,gr_rank,dis_rank,영화형태_단편,영화형태_옴니버스,영화형태_장편,영화구분_독립/예술영화,영화구분_일반영화,등급_12세이상관람가,등급_15세이상관람가,"등급_연소자관람불가,청소년관람불가",등급_전체관람가,등급_청소년관람불가
2080,19,5919725.0,666,2872225,295,557.0,15.0,193.0,0,0,1,1,0,0,0,0,1,0
2081,5,2790000.0,642,2577000,604,634.0,9.0,201.0,0,0,1,0,1,0,0,0,0,1
2082,16,5593500.0,623,4806500,513,570.0,15.0,118.0,0,0,1,1,0,1,0,0,0,0
2083,15,5962700.0,623,3335900,346,561.0,4.0,199.0,0,1,0,1,0,0,1,0,0,0
2084,14,5601400.0,609,3178500,340,564.0,18.0,199.0,0,1,0,1,0,1,0,0,0,0
2085,159,2915500.0,554,2359000,439,330.0,9.0,158.0,0,0,1,1,0,1,0,0,0,0
2086,7,3613000.0,509,2853000,428,587.0,15.0,192.0,0,0,1,1,0,0,0,0,1,0
2087,12,3673010.0,415,2882940,331,612.0,9.0,165.0,0,0,1,1,0,1,0,0,0,0
2088,22,3465000.0,410,3028000,345,586.0,9.0,206.0,0,0,1,1,0,1,0,0,0,0
2089,7,3025900.0,405,1586900,157,540.0,15.0,177.0,0,0,1,1,0,0,0,0,1,0
2090,20,2000000.0,400,1000000,200,618.0,20.0,219.0,0,0,1,0,1,0,0,0,0,1
2091,20,2000000.0,400,1000000,200,733.0,20.0,220.0,0,0,1,0,1,0,0,0,0,1
2092,1,773000.0,360,301000,124,628.0,9.0,239.0,0,0,1,1,0,1,0,0,0,0
2093,15,3032000.0,311,1540600,161,648.0,16.0,241.0,0,0,1,0,1,0,0,0,1,0
2094,20,1547000.0,309,704000,142,655.0,20.0,246.0,0,0,1,0,1,0,0,0,0,1
2095,20,1545000.0,308,703000,142,690.0,18.0,246.0,0,0,1,0,1,0,0,0,0,1
2096,4,1576000.0,305,194000,25,177.0,15.0,192.0,0,0,1,1,0,0,0,0,1,0
2097,8,1387940.0,297,564000,186,223.0,15.0,192.0,0,0,1,0,1,0,0,0,1,0
2098,9,2342970.0,291,1947970,227,652.0,9.0,162.0,0,0,1,1,0,0,1,0,0,0
2099,1,673000.0,280,92000,41,687.0,14.0,239.0,0,0,1,1,0,1,0,0,0,0
2100,20,1345000.0,268,402000,81,690.0,18.0,246.0,0,0,1,0,1,0,0,0,0,1
2101,8,2028500.0,265,991500,109,581.0,15.0,192.0,0,0,1,1,0,0,0,0,1,0
2102,374,2175000.0,254,1717500,181,120.0,9.0,63.0,0,0,1,1,0,0,1,0,0,0
2103,204,1398000.0,248,1398000,248,349.0,9.0,114.0,0,0,1,1,0,1,0,0,0,0
2104,14,2596000.0,242,1516600,143,661.0,16.0,241.0,0,0,1,0,1,0,0,0,1,0
2105,20,1115000.0,223,112000,26,702.0,18.0,246.0,0,0,1,0,1,0,0,0,0,1
2106,17,2023000.0,221,1551000,136,617.0,15.0,177.0,0,0,1,1,0,0,0,0,1,0
2107,6,1688170.0,195,1117200,130,679.0,12.0,214.0,0,0,1,1,0,0,1,0,0,0
2108,13,1734500.0,187,924500,98,668.0,9.0,199.0,0,1,0,1,0,0,1,0,0,0
2109,5,1378970.0,158,1292970,146,410.0,18.0,258.0,0,0,1,0,1,1,0,0,0,0
2110,34,1530000.0,153,1530000,153,463.0,9.0,184.0,0,0,1,1,0,1,0,0,0,0
2111,5,500000.0,100,100000,20,742.0,20.0,275.0,0,0,1,0,1,0,0,0,0,1
2112,5,500000.0,100,100000,20,770.0,20.0,268.0,0,0,1,0,1,0,0,0,0,1
2113,5,500000.0,100,100000,20,770.0,20.0,268.0,0,0,1,0,1,0,0,0,0,1
2114,5,500000.0,100,100000,20,842.0,20.0,285.0,0,0,1,0,1,0,0,0,0,1
2115,5,500000.0,100,100000,20,754.0,20.0,275.0,0,0,1,0,1,0,0,0,0,1
2116,5,500000.0,100,100000,20,770.0,20.0,268.0,0,0,1,0,1,0,0,0,0,1
2117,5,500000.0,100,100000,20,770.0,20.0,268.0,0,0,1,0,1,0,0,0,0,1
2118,5,500000.0,100,100000,20,742.0,20.0,275.0,0,0,1,0,1,0,0,0,0,1
2119,1,693000.0,99,693000,99,734.0,9.0,254.0,0,0,1,1,0,1,0,0,0,0
2120,1,334000.0,98,334000,98,711.0,9.0,239.0,0,0,1,1,0,0,1,0,0,0
2121,1,175000.0,80,0,0,716.0,14.0,239.0,0,0,1,1,0,1,0,0,0,0
2122,1,300000.0,60,300000,60,732.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
2123,1,300000.0,60,300000,60,747.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2124,1,300000.0,60,300000,60,747.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2125,1,300000.0,60,300000,60,747.0,18.0,274.0,0,0,1,0,1,0,0,0,0,1
2126,1,300000.0,60,300000,60,755.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
2127,1,300000.0,60,300000,60,727.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
2128,1,300000.0,60,300000,60,747.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2129,1,300000.0,60,300000,60,747.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2130,1,300000.0,60,300000,60,754.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2131,1,300000.0,60,300000,60,747.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2132,1,300000.0,60,300000,60,754.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2133,1,300000.0,60,300000,60,747.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2134,1,300000.0,60,300000,60,747.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2135,1,300000.0,60,300000,60,747.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2136,1,300000.0,60,300000,60,754.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2137,1,300000.0,60,300000,60,729.0,18.0,266.0,0,0,1,0,1,0,0,0,0,1
2138,1,300000.0,60,300000,60,729.0,18.0,266.0,0,0,1,0,1,0,0,0,0,1
2139,1,300000.0,60,300000,60,729.0,18.0,266.0,0,0,1,0,1,0,0,0,0,1
2140,1,300000.0,60,300000,60,751.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2141,1,300000.0,60,300000,60,751.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2142,1,300000.0,60,300000,60,834.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
2143,1,300000.0,60,300000,60,728.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
2144,1,300000.0,60,300000,60,840.0,18.0,274.0,0,0,1,0,1,0,0,0,0,1
2145,1,300000.0,60,300000,60,751.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2146,1,300000.0,60,300000,60,751.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2147,1,300000.0,60,300000,60,751.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2148,1,300000.0,60,300000,60,751.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2149,1,300000.0,60,300000,60,751.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2150,48,245000.0,57,67000,13,627.0,9.0,223.0,0,0,1,1,0,0,0,0,1,0
2151,1,119000.0,57,119000,57,738.0,9.0,239.0,0,0,1,1,0,1,0,0,0,0
2152,12,520800.0,52,306300,28,764.0,16.0,241.0,0,0,1,0,1,0,0,0,1,0
2153,47,383500.0,50,207500,24,461.0,9.0,101.0,0,0,1,1,0,1,0,0,0,0
2154,1,322000.0,46,322000,46,734.0,12.0,272.0,0,0,1,1,0,0,1,0,0,0
2155,50,282000.0,44,9000,1,473.0,13.0,88.0,0,0,1,1,0,1,0,0,0,0
2156,59,268000.0,36,149000,20,376.0,15.0,118.0,0,0,1,1,0,0,0,0,1,0
2158,1,64000.0,22,64000,22,839.0,9.0,239.0,0,0,1,1,0,0,1,0,0,0
2159,1,100000.0,20,0,0,851.0,20.0,290.0,0,0,1,0,1,0,0,0,0,1
2160,1,100000.0,20,0,0,828.0,20.0,283.0,0,0,1,0,1,0,0,0,0,1
2161,1,100000.0,20,0,0,811.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
2162,1,100000.0,20,0,0,828.0,20.0,283.0,0,0,1,0,1,0,0,0,0,1
2163,1,100000.0,20,0,0,755.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
2164,1,100000.0,20,0,0,828.0,20.0,283.0,0,0,1,0,1,0,0,0,0,1
2165,1,100000.0,20,0,0,843.0,20.0,268.0,0,0,1,0,1,0,0,0,0,1
2166,1,100000.0,20,0,0,770.0,20.0,268.0,0,0,1,0,1,0,0,0,0,1
2167,1,100000.0,20,0,0,828.0,20.0,283.0,0,0,1,0,1,0,0,0,0,1
2168,1,100000.0,20,0,0,828.0,20.0,283.0,0,0,1,0,1,0,0,0,0,1
2169,1,100000.0,20,0,0,851.0,20.0,290.0,0,0,1,0,1,0,0,0,0,1
2170,1,100000.0,20,0,0,828.0,20.0,283.0,0,0,1,0,1,0,0,0,0,1
2171,1,100000.0,20,0,0,877.0,9.0,278.0,0,0,1,0,1,0,0,0,0,1
2172,1,100000.0,20,0,0,828.0,20.0,283.0,0,0,1,0,1,0,0,0,0,1
2173,1,100000.0,20,0,0,843.0,20.0,268.0,0,0,1,0,1,0,0,0,0,1
2174,1,100000.0,20,0,0,525.0,14.0,293.0,0,0,1,1,0,0,1,0,0,0
2175,1,100000.0,20,0,0,877.0,9.0,278.0,0,0,1,0,1,0,0,0,0,1
2176,1,100000.0,20,0,0,828.0,20.0,283.0,0,0,1,0,1,0,0,0,0,1
2177,1,100000.0,20,0,0,877.0,9.0,278.0,0,0,1,0,1,0,0,0,0,1
2178,1,100000.0,20,0,0,851.0,20.0,290.0,0,0,1,0,1,0,0,0,0,1
2179,1,100000.0,20,0,0,828.0,20.0,283.0,0,0,1,0,1,0,0,0,0,1
2180,1,100000.0,20,0,0,877.0,9.0,278.0,0,0,1,0,1,0,0,0,0,1
2181,1,100000.0,20,0,0,851.0,20.0,290.0,0,0,1,0,1,0,0,0,0,1
2182,1,100000.0,20,0,0,828.0,20.0,283.0,0,0,1,0,1,0,0,0,0,1
2183,1,100000.0,20,0,0,828.0,20.0,283.0,0,0,1,0,1,0,0,0,0,1
2184,1,100000.0,20,0,0,763.0,20.0,293.0,0,0,1,0,1,0,0,0,0,1
2185,1,100000.0,20,0,0,851.0,20.0,290.0,0,0,1,0,1,0,0,0,0,1
2186,1,100000.0,20,0,0,877.0,9.0,278.0,0,0,1,0,1,0,0,0,0,1
2187,1,100000.0,20,0,0,862.0,20.0,291.0,0,0,1,0,1,0,0,0,0,1
2188,1,100000.0,20,0,0,843.0,20.0,268.0,0,0,1,0,1,0,0,0,0,1
2189,1,100000.0,20,0,0,774.0,20.0,268.0,0,0,1,0,1,0,0,0,0,1
2190,1,100000.0,20,0,0,774.0,20.0,268.0,0,0,1,0,1,0,0,0,0,1
2191,1,100000.0,20,0,0,828.0,20.0,283.0,0,0,1,0,1,0,0,0,0,1
2192,1,100000.0,20,0,0,834.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
2193,5,75000.0,18,3000,2,833.0,18.0,295.0,0,0,1,1,0,1,0,0,0,0
2194,5,97000.0,18,8000,1,833.0,9.0,295.0,0,0,1,1,0,0,1,0,0,0
2195,7,14000.0,14,14000,14,685.0,15.0,240.0,0,0,1,1,0,1,0,0,0,0
2196,241,118000.0,13,118000,13,466.0,9.0,120.0,0,0,1,1,0,0,0,0,1,0
2197,569,118000.0,12,118000,12,144.0,9.0,59.0,0,0,1,1,0,0,1,0,0,0
2198,5,30000.0,10,12000,6,690.0,18.0,246.0,0,0,1,0,1,0,0,0,0,1
2199,5,32000.0,9,8000,4,690.0,18.0,246.0,0,0,1,0,1,0,0,0,0,1
2200,6,10000.0,8,5000,3,843.0,20.0,268.0,0,0,1,0,1,0,0,0,0,1
2201,8,8000.0,8,1000,1,704.0,18.0,271.0,0,0,1,0,1,0,0,0,0,1
2202,8,8000.0,8,1000,1,762.0,18.0,271.0,0,0,1,0,1,0,0,0,0,1
2203,8,8000.0,8,1000,1,775.0,18.0,271.0,0,0,1,0,1,0,0,0,0,1
2204,506,52000.0,8,0,0,129.0,12.0,40.0,0,0,1,1,0,0,1,0,0,0
2205,5,8000.0,7,2000,1,762.0,20.0,271.0,0,0,1,0,1,0,0,0,0,1
2206,5,8000.0,6,5000,3,770.0,20.0,298.0,0,0,1,0,1,0,0,0,0,1
2207,5,14000.0,6,0,0,834.0,20.0,295.0,0,0,1,0,1,0,0,0,0,1
2208,5,25000.0,5,0,0,867.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2209,5,25000.0,5,0,0,856.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2210,5,25000.0,5,0,0,867.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2211,5,25000.0,5,0,0,867.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2212,5,25000.0,5,0,0,856.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2213,5,25000.0,5,0,0,856.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2214,5,25000.0,5,0,0,856.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2215,5,25000.0,5,0,0,856.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2216,5,25000.0,5,0,0,867.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2217,5,9000.0,5,0,0,763.0,9.0,286.0,0,0,1,0,1,0,0,0,0,1
2218,5,20000.0,5,3000,2,869.0,20.0,246.0,0,0,1,0,1,0,0,0,0,1
2219,5,25000.0,5,0,0,856.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2220,5,20000.0,5,2000,1,871.0,9.0,246.0,0,0,1,0,1,0,0,0,0,1
2221,5,25000.0,5,0,0,867.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2222,4,26000.0,5,2000,1,872.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
2223,4,5000.0,4,2000,1,762.0,18.0,271.0,0,0,1,0,1,0,0,0,0,1
2224,10,32500.0,4,32500,4,696.0,10.0,61.0,1,0,0,0,1,0,0,0,1,0
2225,15,14000.0,2,10000,1,469.0,15.0,160.0,0,0,1,1,0,1,0,0,0,0
2226,1,2000.0,2,0,0,892.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2227,1,6000.0,1,0,0,885.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2228,1,5000.0,1,0,0,891.0,20.0,302.0,0,0,1,0,1,0,0,0,0,1
2229,1,1000.0,1,1000,1,892.0,20.0,318.0,0,0,1,0,1,0,0,0,0,1
2230,1,1000.0,1,0,0,1004.0,18.0,305.0,0,0,1,0,1,0,0,0,0,1
2231,1,6000.0,1,0,0,874.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2232,1,5000.0,1,0,0,877.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2233,1,1000.0,1,0,0,840.0,18.0,301.0,0,0,1,0,1,0,0,0,0,1
2234,1,6000.0,1,0,0,904.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2235,1,6000.0,1,0,0,874.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2236,1,6000.0,1,0,0,987.0,20.0,296.0,0,0,1,0,1,0,0,0,0,1
2237,1,6000.0,1,0,0,885.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2238,1,6000.0,1,0,0,829.0,7.0,277.0,0,0,1,0,1,0,0,0,0,1
2239,1,6000.0,1,0,0,987.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2240,1,1000.0,1,0,0,840.0,18.0,274.0,0,0,1,0,1,0,0,0,0,1
2241,1,1000.0,1,0,0,877.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2242,1,1000.0,1,1000,1,892.0,20.0,318.0,0,0,1,0,1,0,0,0,0,1
2243,1,6000.0,1,0,0,852.0,20.0,268.0,0,0,1,0,1,0,0,0,0,1
2244,1,6000.0,1,0,0,1000.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2245,1,6000.0,1,0,0,856.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2246,1,6000.0,1,0,0,887.0,20.0,296.0,0,0,1,0,1,0,0,0,0,1
2247,1,6000.0,1,0,0,987.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2248,1,6000.0,1,0,0,887.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2249,1,1000.0,1,0,0,977.0,20.0,317.0,0,0,1,0,1,0,0,0,0,1
2250,1,1000.0,1,0,0,980.0,20.0,286.0,0,0,1,0,1,0,0,0,0,1
2251,1,6000.0,1,0,0,999.0,20.0,296.0,0,0,1,0,1,0,0,0,0,1
2252,1,6000.0,1,0,0,999.0,20.0,296.0,0,0,1,0,1,0,0,0,0,1
2253,1,6000.0,1,0,0,774.0,9.0,268.0,0,0,1,0,1,0,0,0,0,1
2254,1,6000.0,1,0,0,754.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2255,1,1000.0,1,0,0,980.0,20.0,286.0,0,0,1,0,1,0,0,0,0,1
2256,1,6000.0,1,0,0,1000.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2257,1,6000.0,1,0,0,874.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2258,1,5000.0,1,0,0,891.0,18.0,302.0,0,0,1,0,1,0,0,0,0,1
2259,1,6000.0,1,0,0,987.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2260,1,1000.0,1,0,0,877.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2261,1,6000.0,1,0,0,874.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2262,1,6000.0,1,0,0,1000.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2263,1,1000.0,1,0,0,892.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2264,1,1000.0,1,0,0,877.0,20.0,303.0,0,0,1,0,1,0,0,0,0,1
2265,1,6000.0,1,0,0,878.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2266,1,1000.0,1,0,0,892.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2267,1,5000.0,1,0,0,892.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2268,1,1000.0,1,0,0,998.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2269,1,1000.0,1,0,0,998.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2270,1,1000.0,1,0,0,877.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2271,1,1000.0,1,0,0,998.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2272,1,1000.0,1,0,0,877.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2273,1,1000.0,1,0,0,892.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2274,1,6000.0,1,0,0,887.0,20.0,296.0,0,0,1,0,1,0,0,0,0,1
2275,1,1000.0,1,0,0,998.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2276,1,1000.0,1,0,0,877.0,20.0,303.0,0,0,1,0,1,0,0,0,0,1
2277,1,1000.0,1,1000,1,735.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2278,1,1000.0,1,0,0,1004.0,18.0,305.0,0,0,1,0,1,0,0,0,0,1
2279,1,6000.0,1,0,0,872.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
2280,1,6000.0,1,0,0,742.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2281,1,6000.0,1,0,0,742.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2282,1,6000.0,1,0,0,950.0,18.0,285.0,0,0,1,0,1,0,0,0,0,1
2283,1,5000.0,1,0,0,881.0,18.0,300.0,0,0,1,0,1,0,0,0,0,1
2284,1,1000.0,1,0,0,754.0,9.0,314.0,0,0,1,0,1,0,0,0,0,1
2285,1,6000.0,1,0,0,856.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2286,1,7000.0,1,0,0,891.0,18.0,302.0,0,0,1,0,1,0,0,0,0,1
2287,1,6000.0,1,0,0,829.0,18.0,277.0,0,0,1,0,1,0,0,0,0,1
2288,1,6000.0,1,0,0,874.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2289,1,6000.0,1,0,0,887.0,20.0,296.0,0,0,1,0,1,0,0,0,0,1
2290,1,6000.0,1,0,0,887.0,20.0,296.0,0,0,1,0,1,0,0,0,0,1
2291,1,6000.0,1,0,0,887.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2292,1,6000.0,1,0,0,888.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2293,1,6000.0,1,0,0,754.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
2294,1,6000.0,1,0,0,850.0,18.0,275.0,0,0,1,0,1,0,0,0,0,1
2295,1,1000.0,1,1000,1,735.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2296,1,5000.0,1,0,0,877.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2297,1,5000.0,1,0,0,877.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2298,1,1000.0,1,0,0,877.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2299,1,1000.0,1,0,0,977.0,20.0,317.0,0,0,1,0,1,0,0,0,0,1
2300,1,6000.0,1,0,0,887.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2301,1,1000.0,1,0,0,998.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2302,1,1000.0,1,0,0,998.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2303,1,6000.0,1,0,0,754.0,20.0,275.0,0,0,1,0,1,0,0,0,0,1
2304,1,1000.0,1,0,0,877.0,20.0,303.0,0,0,1,0,1,0,0,0,0,1
2305,1,5000.0,1,0,0,892.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2306,1,5000.0,1,0,0,892.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2307,1,6000.0,1,0,0,867.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2308,1,5000.0,1,0,0,980.0,20.0,286.0,0,0,1,0,1,0,0,0,0,1
2309,1,6000.0,1,0,0,987.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2310,1,5000.0,1,0,0,892.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2311,1,5000.0,1,0,0,877.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2312,1,6000.0,1,0,0,999.0,20.0,296.0,0,0,1,0,1,0,0,0,0,1
2313,1,6000.0,1,0,0,999.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2314,1,1000.0,1,0,0,735.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2315,1,6000.0,1,0,0,874.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2316,1,6000.0,1,0,0,885.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2317,1,6000.0,1,0,0,771.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2318,1,6000.0,1,0,0,885.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2319,1,6000.0,1,0,0,887.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2320,1,6000.0,1,0,0,852.0,20.0,268.0,0,0,1,0,1,0,0,0,0,1
2321,1,1000.0,1,0,0,980.0,20.0,286.0,0,0,1,0,1,0,0,0,0,1
2322,1,6000.0,1,0,0,885.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2323,1,6000.0,1,0,0,887.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2324,1,2000.0,1,2000,1,770.0,20.0,268.0,0,0,1,0,1,0,0,0,0,1
2325,1,1000.0,1,0,0,735.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2326,1,6000.0,1,0,0,842.0,18.0,285.0,0,0,1,0,1,0,0,0,0,1
2327,1,6000.0,1,0,0,856.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2328,1,1000.0,1,0,0,980.0,20.0,286.0,0,0,1,0,1,0,0,0,0,1
2329,1,6000.0,1,0,0,944.0,18.0,321.0,0,0,1,0,1,0,0,0,0,1
2330,1,6000.0,1,0,0,874.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2331,1,1000.0,1,0,0,754.0,9.0,314.0,0,0,1,0,1,0,0,0,0,1
2332,1,6000.0,1,0,0,874.0,9.0,296.0,0,0,1,0,1,0,0,0,0,1
2333,1,6000.0,1,0,0,904.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2334,1,1000.0,1,0,0,603.0,9.0,301.0,0,0,1,0,1,0,0,0,0,1
2335,1,1000.0,1,0,0,840.0,18.0,274.0,0,0,1,0,1,0,0,0,0,1
2336,1,5000.0,1,0,0,980.0,20.0,286.0,0,0,1,0,1,0,0,0,0,1
2337,1,1000.0,1,0,0,892.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2338,1,1000.0,1,0,0,892.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2339,1,1000.0,1,0,0,735.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2340,1,6000.0,1,0,0,885.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2341,1,1000.0,1,0,0,980.0,20.0,286.0,0,0,1,0,1,0,0,0,0,1
2342,1,1000.0,1,0,0,892.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2343,1,1000.0,1,1000,1,892.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2344,1,6000.0,1,0,0,887.0,20.0,296.0,0,0,1,0,1,0,0,0,0,1
2345,1,1000.0,1,0,0,890.0,20.0,304.0,0,0,1,0,1,0,0,0,0,1
2346,1,6000.0,1,0,0,987.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2347,1,6000.0,1,0,0,856.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2348,1,6000.0,1,0,0,1014.0,20.0,306.0,0,0,1,0,1,0,0,0,0,1
2349,1,6000.0,1,0,0,885.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2350,1,6000.0,1,0,0,885.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2351,1,1000.0,1,0,0,977.0,20.0,317.0,0,0,1,0,1,0,0,0,0,1
2352,1,6000.0,1,0,0,876.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2353,1,6000.0,1,0,0,1000.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2354,1,6000.0,1,0,0,1014.0,20.0,306.0,0,0,1,0,1,0,0,0,0,1
2355,1,6000.0,1,0,0,885.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2356,1,6000.0,1,0,0,969.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2357,1,1000.0,1,0,0,754.0,9.0,314.0,0,0,1,0,1,0,0,0,0,1
2358,1,1000.0,1,0,0,867.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2359,1,1000.0,1,0,0,831.0,20.0,276.0,0,0,1,0,1,0,0,0,0,1
2360,1,6000.0,1,0,0,807.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2361,1,2000.0,1,2000,1,1005.0,20.0,320.0,0,0,1,0,1,0,0,0,0,1
2362,1,1000.0,1,0,0,867.0,20.0,294.0,0,0,1,0,1,0,0,0,0,1
2363,1,1000.0,1,0,0,867.0,20.0,294.0,0,0,1,0,1,0,0,0,0,1
2364,1,1000.0,1,0,0,867.0,18.0,272.0,0,0,1,0,1,0,0,0,0,1
